1,CLASSIC AND VINTAGE,,,,,,,
2,,,,,,,,
1824,LA DOLCE VITA,ST-GERMAIN,,LIQUEUR (ELDERFLOWER),206,garnish.,St-Germain in place of vermouth. It’s a great,
1825,,,,,,,example of the kind of simple drink we come,
1826,,,,,,,up with using the stuff we find in our home,
1827,,,,,,,bars.—TW,
1828,,,,,,,,
1829,,,,,,,,
1830,LA VIÁA,RUSSELL’S RESERVE RYE,,WHISKEY (RYE),206,"Stir all the ingredients over ice, then strain into a",ALEX DAY 2009,
1831,LA VIÁA,AMARO NONINO,,AMARO (MILD),206,coupe. No garnish.,"For this, my first foray into lower-alcohol",
1832,LA VIÁA,LUSTAU EAST INDIA SOLERA SHERRY,,SHERRY,206,,"cocktails, I used two of my pet ingredients:",
1833,LA VIÁA,REGANS’ ORANGE BITTERS,,BITTERS (ORANGE),206,,sherry and Amaro Nonino. It tastes similar to,
1834,,,,,,,a Manhattan but much lighter.—AD,
1835,,,,,,,,
1836,,,,,,,,
1837,MANHATTAN TRANSFER,RITTENHOUSE 100 RYE,,WHISKEY (RYE),206,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2008,
1838,MANHATTAN TRANSFER,DRY VERMOUTH,,VERMOUTH (DRY),206,coupe. No garnish.,,
1839,MANHATTAN TRANSFER,RAMAZZOTTI,,AMARO (MEDIUM),206,,,
1840,MANHATTAN TRANSFER,HOUSE ORANGE BITTERS,,BITTERS (ORANGE),206,,,
1841,,,,,,,,
1842,SCOTCH DRAM,COMPASS BOX ASYLA SCOTCH,,WHISKEY (SCOTCH BLENDED),208,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2008,
1843,SCOTCH DRAM,CARPANO ANTICA FORMULA VERMOUTH,,VERMOUTH (SWEET),208,coupe. No garnish.,,
1844,SCOTCH DRAM,DRAMBUIE,,LIQUEUR (DRAMBUIE),208,,,
1845,SCOTCH DRAM,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),208,,,
1846,,,,,,,,
1847,SHRUFF’S END,LAPHROAIG 10-YEAR SCOTCH,,WHISKEY (SCOTCH ISLAY),208,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2008,
1848,SHRUFF’S END,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),208,coupe. No garnish.,Bénédictine can make almost any two,
1849,SHRUFF’S END,BÉNÉDICTINE,,LIQUEUR (BÉNÉDICTINE),208,,ingredients love each other. Here it’s the perfect,
1850,SHRUFF’S END,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),208,,bridge between peaty Scotch and apply brandy.,
1851,,,,,,,The result tastes like a smoked apple.—PW,
1852,,,,,,,,
1853,,,,,,,,
1854,ST. COLUMBUS RILL,BUSHMILLS IRISH WHISKEY,,WHISKEY (IRISH),208,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2008,
1855,ST. COLUMBUS RILL,DOLIN BLANC VERMOUTH,,VERMOUTH (BLANC),208,coupe. No garnish.,,
1856,ST. COLUMBUS RILL,GREEN CHARTREUSE,,CHARTREUSE (GREEN),208,,,
1857,ST. COLUMBUS RILL,LUXARDO MARASCHINO LIQUEUR,,LIQUEUR (CHERRY),208,,,
1858,,,,,,,,
1859,SWEET AND VICIOUS,FUJI APPLE SLICES,,FRUIT (APPLE),208,GARNISH: 1 APPLE FAN,ALEX DAY 2008,
1860,SWEET AND VICIOUS,OLD OVERHOLT RYE,,WHISKEY (RYE),208,"In a mixing glass, gently muddle the apple slices.",Using muddled apples quickly infuses this,
1861,SWEET AND VICIOUS,DOLIN DRY VERMOUTH,,VERMOUTH (DRY),208,Add the remaining ingredients and stir over ice.,"variation on the Manhattan with their bright,",
1862,SWEET AND VICIOUS,AMARO NONINO,,AMARO (MILD),208,Double strain into a coupe and garnish with the,"yeasty flavor, giving it a light quality.—AD",
1863,SWEET AND VICIOUS,MAPLE SYRUP,,SYRUP (MAPLE),208,apple fan.,,
1864,,,,,,,,
1865,TEA IN THE SAHARA,LEMON COIN WITH A BIT OF PITH,,TWIST (LEMON),208,Squeeze the lemon over a mixing glass and drop,BRIAN MILLER 2009,
1866,TEA IN THE SAHARA,COCONUT GREEN TEA–INFUSED FAMOUS GROUSE SCOTCH,INFUSION,WHISKEY (SCOTCH BLENDED),208,it in. Add the remaining ingredients and stir with,,
1867,TEA IN THE SAHARA,STREGA,,LIQUEUR (STREGA),208,ice. Strain into a double rocks glass. No garnish.,,
1868,TEA IN THE SAHARA,ACACIA HONEY SYRUP,,SYRUP (HONEY),208,,,
1869,,,,,,,,
1870,TREMBLING BELL,CHAMOMILE-INFUSED OLD OVERHOLT RYE,INFUSION,WHISKEY (RYE),209,Stir all the ingredients (except the lemon twist),THOMAS WAUGH 2012,
1871,TREMBLING BELL,KNAPPOGUE CASTLE 12-YEAR IRISH WHISKEY,,WHISKEY (IRISH),209,"over ice, then strain into a coupe. Squeeze the",,
1872,TREMBLING BELL,COCCHI AMERICANO,,APERITIF (COCCHI AMERICANO),209,lemon twist over the drink and discard. No,,
1873,TREMBLING BELL,MASSENEZ CRÈME DE PÊCHE PEACH LIQUEUR,,LIQUEUR (PEACH),209,garnish.,,
1874,TREMBLING BELL,ACACIA HONEY SYRUP,,SYRUP (HONEY),209,,,
1875,TREMBLING BELL,LEMON TWIST,,TWIST (LEMON),209,,,
1876,,,,,,,,
1877,WICKED KISS,RITTENHOUSE 100 RYE,,WHISKEY (RYE),209,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2007,
1878,WICKED KISS,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),209,coupe. No garnish.,This variation on the classic Widow’s Kiss was,
1879,WICKED KISS,YELLOW CHARTREUSE,,CHARTREUSE (YELLOW),209,,one of the first drinks I developed for the,
1880,WICKED KISS,BÉNÉDICTINE,,LIQUEUR (BÉNÉDICTINE),209,,original Death & Co menu.—PW,
1881,WICKED KISS,ANGOSTURA BITTERS,,BITTERS (AROMATIC),209,,,
1882,,,,,,,,
1883,BRANDY SHAKEN,,,,,,,
1884,,,,,,,,
1885,BANANA COGNAC,PIERRE FERRAND 1840 COGNAC,,BRANDY (GRAPE),210,GARNISH: 1 DRIED BANANA CHIP,TYSON BUHLER 2013,
1886,BANANA COGNAC,AVUÁ AMBURANA CACHAÇA,,CACHAÇA,210,"Short shake all the ingredients with 3 ice cubes,","Inspired by a Dave Chappelle sketch, this",
1887,BANANA COGNAC,LEMON JUICE,,JUICE (LEMON),210,then strain into a pilsner glass filled with crushed,"concept drink uses Avuá amburana, which has",
1888,BANANA COGNAC,ORANGE JUICE,,JUICE (ORANGE),210,ice. Garnish with the dried banana chip and serve,awesome fruit and chocolate notes that you,
1889,BANANA COGNAC,BANANA SYRUP,,SYRUP (BANANA),210,with a straw.,don’t find in other cachaças.—TB,
1890,BANANA COGNAC,ORGEAT,,SYRUP (ORGEAT),210,,,
1891,BANANA COGNAC,ANGOSTURA BITTERS,,BITTERS (AROMATIC),210,,,
1892,,,,,,,,
1893,DON’T SIT UNDER THE APPLE,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),210,GARNISH: 1 BRAEBURN APPLE SLICE,TREE,
1894,DON’T SIT UNDER THE APPLE,LEMON JUICE,,JUICE (LEMON),210,"Dry shake all the ingredients, then shake again",BRIAN MILLER 2008,
1895,DON’T SIT UNDER THE APPLE,BRAEBURN APPLE SYRUP,,SYRUP (APPLE),210,with ice. Double strain into a coupe. Garnish with,I use only the flavorful cores and peels of,
1896,DON’T SIT UNDER THE APPLE,EGG WHITE,,EGG (WHITE),210,the apple slice.,apples to make the Braeburn syrup in this,
1897,DON’T SIT UNDER THE APPLE,FEE BROTHERS WHISKEY BARREL-AGED BITTERS,,BITTERS (AROMATIC),210,,cocktail.—BM,
1898,,,,,,,,
1899,,,,,,,,
1900,ENCHANTED ORCHARD,CAMPO DE ENCANTO ACHOLADO PISCO,,BRANDY (PISCO),210,GARNISH: 1 CINNAMON STICK,JOAQUÍN SIMÓ 2011,
1901,ENCHANTED ORCHARD,BUSNEL VSOP CALVADOS,,BRANDY (APPLE),210,"Shake all the ingredients with ice, then strain into",,
1902,ENCHANTED ORCHARD,BÉNÉDICTINE,,LIQUEUR (BÉNÉDICTINE),210,"a double rocks glass over 1, large ice cube.",,
1903,ENCHANTED ORCHARD,PINEAPPLE JUICE,,JUICE (PINEAPPLE),210,Garnish with the cinnamon stick.,,
1904,ENCHANTED ORCHARD,LEMON JUICE,,JUICE (LEMON),210,,,
1905,ENCHANTED ORCHARD,ACACIA HONEY SYRUP,,SYRUP (HONEY),210,,,
1906,,,,,,,,
1907,GINGER SNAP,PIERRE FERRAND AMBRE COGNAC,,BRANDY (GRAPE),210,"Shake all the ingredients with ice, then strain into",JOAQUÍN SIMÓ 2009,
1908,GINGER SNAP,SMITH & CROSS RUM,,RUM (JAMAICAN),210,a coupe. No garnish.,,
1909,GINGER SNAP,RHUM CLÉMENT CRÉOLE SHRUBB,,LIQUEUR (ORANGE),210,,,
1910,GINGER SNAP,LEMON JUICE,,JUICE (LEMON),210,,,
1911,GINGER SNAP,CINNAMON BARK SYRUP,,SYRUP (CINNAMON),210,,,
1912,GINGER SNAP,GINGER SYRUP,,SYRUP (GINGER),210,,,
1913,,,,,,,,
1914,GOLDEN GATE,GRAND MARNIER,,LIQUEUR (ORANGE),211,"GARNISH: 1, LIME TWIST",THOMAS WAUGH 2009,
1915,GOLDEN GATE,BÉNÉDICTINE,,LIQUEUR (BÉNÉDICTINE),211,"Short shake all the ingredients with 3 ice cubes,",It may seem odd to use Grand Marnier as a,
1916,GOLDEN GATE,CAMPARI,,AMARO (APERITIVO),211,then strain into a highball glass filled with crushed,"base spirit, but it’s a blend of cognac and triple",
1917,GOLDEN GATE,GRAPEFRUIT JUICE,,JUICE (GRAPEFRUIT),211,ice. Garnish with the lime twist and serve with a,"sec, and it can work if you balance its richness",
1918,GOLDEN GATE,LIME JUICE,,JUICE (LIME),211,straw.,"with something bitter, like Campari, and lots of",
1919,,,,,,,citrus juice.—TW,
1920,,,,,,,,
1921,,,,,,,,
1922,HEART-SHAPED BOX,STRAWBERRY,,FRUIT (STRAWBERRY),211,GARNISH: ½ STRAWBERRY,BRAD FARRAN 2013,
1923,HEART-SHAPED BOX,HINE H COGNAC,,BRANDY (GRAPE),211,"In a shaker, gently muddle the strawberry. Add",,
1924,HEART-SHAPED BOX,ST-GERMAIN,,LIQUEUR (ELDERFLOWER),211,the remaining ingredients and short shake. Strain,,
1925,HEART-SHAPED BOX,LEMON JUICE,,JUICE (LEMON),211,into a double rocks glass filled with crushed ice.,,
1926,HEART-SHAPED BOX,CINNAMON BARK SYRUP,,SYRUP (CINNAMON),211,Garnish with the strawberry half and serve with a,,
1927,HEART-SHAPED BOX,AGED BALSAMIC VINEGAR,,OTHER (VINEGAR),211,straw.,,
1928,HEART-SHAPED BOX,ANGOSTURA BITTERS,,BITTERS (AROMATIC),211,,,
1929,,,,,,,,
1930,HOI POLLOI,HINE H COGNAC,,BRANDY (GRAPE),211,"GARNISH: 1, PINEAPPLE WEDGE",JESSICA GONZALEZ 2009,
1931,HOI POLLOI,DRIED CURRANT–INFUSED WILD TURKEY RYE,INFUSION,WHISKEY (RYE),211,"Short shake all the ingredients with 3 ice cubes,",,
1932,HOI POLLOI,MARIE BRIZARD WHITE CRÈME DE CACAO,,LIQUEUR (CRÈME DE CACAO),211,then strain into a pilsner glass filled with crushed,,
1933,HOI POLLOI,PINEAPPLE JUICE,,JUICE (PINEAPPLE),211,ice. Garnish with the pineapple wedge and serve,,
1934,HOI POLLOI,LEMON JUICE,,JUICE (LEMON),211,with a straw.,,
1935,HOI POLLOI,SIMPLE SYRUP,,SYRUP (SIMPLE),211,,,
1936,HOI POLLOI,ANGOSTURA BITTERS,,BITTERS (AROMATIC),211,,,
1937,,,,,,,,
1938,JOKER’S WILD,LA DIABLADA PISCO,,BRANDY (PISCO),211,Dry shake all the ingredients (except the club,THOMAS WAUGH 2011,
1939,JOKER’S WILD,ZOCO PACHARÁN NAVARRO LIQUEUR,,LIQUEUR,211,"soda), then shake again with ice. Strain into a",Pacharán is a Basque liqueur flavored with sloe,
1940,JOKER’S WILD,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,211,highball glass filled with ice cubes. Top with club,"berries, coffee beans, and anise.—TW",
1941,JOKER’S WILD,LEMON JUICE,,JUICE (LEMON),211,soda and garnish with a spoonful of the foam left,,
1942,JOKER’S WILD,SIMPLE SYRUP,,SYRUP (SIMPLE),211,in the tin.,,
1943,JOKER’S WILD,VANILLA SYRUP,,SYRUP (VANILLA),211,,,
1944,JOKER’S WILD,CLUB SODA,,SODA,211,,,
1945,,,,,,,,
1946,LITTLE BIRDY,STRAWBERRY- AND PINEAPPLE-INFUSED MACCHU PISCO,INFUSION,BRANDY (PISCO),213,"Shake all the ingredients with ice, then strain into",JOAQUÍN SIMÓ 2009,
1947,LITTLE BIRDY,ST-GERMAIN,,LIQUEUR (ELDERFLOWER),213,a coupe. No garnish.,"This is one that I call a “roast chicken” drink,",
1948,LITTLE BIRDY,GRAPEFRUIT JUICE,,JUICE (GRAPEFRUIT),213,,meaning everyone likes it. I didn’t name it after,
1949,LITTLE BIRDY,LEMON JUICE,,JUICE (LEMON),213,,"chicken, though, but for pisco, the Quechuan",
1950,LITTLE BIRDY,SIMPLE SYRUP,,SYRUP (SIMPLE),213,,word for “bird.”—JS,
1951,,,,,,,,
1952,,,,,,,,
1953,LITTLE MISS ANNABELLE,PIERRE FERRAND AMBRE COGNAC,,BRANDY (GRAPE),213,"Shake all the ingredients with ice, then strain into",JOAQUÍN SIMÓ 2009,
1954,LITTLE MISS ANNABELLE,MATHILDE POIRE PEAR LIQUEUR,,LIQUEUR (PEAR),213,a coupe. No garnish.,I named this variation on the Sidecar after the,
1955,LITTLE MISS ANNABELLE,BÉNÉDICTINE,,LIQUEUR (BÉNÉDICTINE),213,,"daughter of Alexandre Gabriel, who owns Pierre",
1956,LITTLE MISS ANNABELLE,LEMON JUICE,,JUICE (LEMON),213,,Ferrand. It has a rich mouthfeel for using such,
1957,LITTLE MISS ANNABELLE,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),213,,a small amount of sweetener.—JS,
1958,LITTLE MISS ANNABELLE,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),213,,,
1959,,,,,,,,
1960,MAGGIE SMITH,CAMPO DE ENCANTO ACHOLADO PISCO,,BRANDY (PISCO),213,GARNISH: 1 LIME WHEEL,JOAQUÍN SIMÓ 2009,
1961,MAGGIE SMITH,BANKS 5-ISLAND WHITE RUM,,RUM (ENGLISH WHITE),213,"Shake all the ingredients with ice, then strain into","This is a variation on Between the Sheets, a",
1962,MAGGIE SMITH,SANTA TERESA ORANGE LIQUEUR,,LIQUEUR (ORANGE),213,a coupe. Garnish with the lime wheel.,classic cocktail that’s a rarity in having a split,
1963,MAGGIE SMITH,LIME JUICE,,JUICE (LIME),213,,"base. Here, I’ve replaced the cognac with",
1964,MAGGIE SMITH,ORGEAT,,SYRUP (ORGEAT),213,,pisco.—JS,
1965,MAGGIE SMITH,ACACIA HONEY SYRUP,,SYRUP (HONEY),213,,,
1966,,,,,,,,
1967,MORNING BUZZ,HINE H COGNAC,,BRANDY (GRAPE),213,"Dry shake all the ingredients, then shake with ice.",JILLIAN VOSE 2012,
1968,MORNING BUZZ,ZACAPA 23-YEAR RUM,,RUM (SPANISH),213,Double strain into a fancy fizz glass. No garnish.,,
1969,MORNING BUZZ,LUSTAU AMONTILLADO SHERRY,,SHERRY (AMONTILLADO),213,,,
1970,MORNING BUZZ,ORGEAT,,SYRUP (ORGEAT),213,,,
1971,MORNING BUZZ,ACACIA HONEY SYRUP,,SYRUP (HONEY),213,,,
1972,MORNING BUZZ,HONEY NUT CHEERIO–INFUSED CREAM,INFUSION,CREAM (HEAVY),213,,,
1973,MORNING BUZZ,EGG YOLK,,EGG (YOLK),213,,,
1974,,,,,,,,
1975,MUCHO PICCHU,MACCHU PISCO,,BRANDY (PISCO),213,GARNISH: 1 GRAPEFRUIT TWIST,JOAQUÍN SIMÓ 2008,
1976,MUCHO PICCHU,LUXARDO MARASCHINO LIQUEUR,,LIQUEUR (CHERRY),213,Shake all the ingredients (except the champagne),,
1977,MUCHO PICCHU,GRAPEFRUIT JUICE,,JUICE (GRAPEFRUIT),213,"with ice, then strain into a flute. Top with",,
1978,MUCHO PICCHU,SIMPLE SYRUP,,SYRUP (SIMPLE),213,champagne and garnish with the grapefruit twist.,,
1979,MUCHO PICCHU,DRY CHAMPAGNE,,WINE (SPARKLING),213,,,
1980,,,,,,,,
1981,PEACHY PACHACUTI,RIPE PEACH SLICES,,FRUIT (PEACH),214,"In a shaker, muddle the peach slices. Add the",THOMAS WAUGH 2011,
1982,PEACHY PACHACUTI,MACCHU PISCO,,BRANDY (PISCO),214,remaining ingredients and shake with ice. Double,I created the drink for a pisco cocktail,
1983,PEACHY PACHACUTI,LIME JUICE,,JUICE (LIME),214,"strain into a snifter over 1, large ice cube. No","competition in Peru, using Greek yogurt instead",
1984,PEACHY PACHACUTI,LEMON JUICE,,JUICE (LEMON),214,garnish.,of egg whites. I named it after an Inca,
1985,PEACHY PACHACUTI,ACACIA HONEY SYRUP,,SYRUP (HONEY),214,,"emperor, figuring that would increase my",
1986,PEACHY PACHACUTI,GREEK YOGURT,,OTHER (YOGURT),214,,"chances of winning. Unfortunately, I forgot to",
1987,,,,,,,add the yogurt when I made the drink for the,
1988,,,,,,,"judges, and they hated it.—TW",
1989,,,,,,,,
1990,,,,,,,,
1991,POIRE MAN’S COBBLER,RIPE BARTLETT PEAR CUBED,,FRUIT (PEAR),214,GARNISH: 1 BARTLETT PEAR SLICE,PHIL WARD 2008,
1992,POIRE MAN’S COBBLER,BUSNEL VSOP CALVADOS,,BRANDY (APPLE),214,"In a shaker, muddle the pear. Add the remaining",,
1993,POIRE MAN’S COBBLER,BÉNÉDICTINE,,LIQUEUR (BÉNÉDICTINE),214,ingredients and shake with ice. Strain into a,,
1994,POIRE MAN’S COBBLER,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),214,double rocks glass filled with crushed ice. Garnish,,
1995,,,,,,with the pear slice.,,
1996,,,,,,,,
1997,PORT AUTHORITY,BLACKBERRIES,,FRUIT (BLACKBERRY),214,GARNISH: 1 BLACKBERRY,THOMAS WAUGH 2008,
1998,PORT AUTHORITY,COGNAC,,BRANDY (GRAPE),214,"In a shaker, gently muddle the blackberries. Add",,
1999,PORT AUTHORITY,OTIMA 10-YEAR TAWNY PORT,,WINE (PORT),214,the remaining ingredients and shake with ice.,,
2000,PORT AUTHORITY,CRÈME DE CASSIS,,LIQUEUR (CRÈME DE CASSIS),214,Double strain into a coupe and garnish with the,,
2001,PORT AUTHORITY,LEMON JUICE,,JUICE (LEMON),214,blackberry.,,
2002,PORT AUTHORITY,BITTERMENS XOCOLATL MOLE BITTERS,,BITTERS (CHOCOLATE),214,,,
2003,,,,,,,,
2004,SLOE SCOBEYVILLE SLING,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),214,GARNISH: 1 FUJI APPLE SLICE,PHIL WARD 2008,
2005,SLOE SCOBEYVILLE SLING,PLYMOUTH SLOE GIN,,GIN (SLOE),214,Short shake all the ingredients (except the club,,
2006,SLOE SCOBEYVILLE SLING,LEMON JUICE,,JUICE (LEMON),214,"soda) with 3 ice cubes, then strain into a highball",,
2007,SLOE SCOBEYVILLE SLING,SIMPLE SYRUP,,SYRUP (SIMPLE),214,glass filled with ice cubes. Top with club soda.,,
2008,SLOE SCOBEYVILLE SLING,PEYCHAUD’S BITTERS,,BITTERS (CREOLE),214,Garnish with the apple slice and serve with a,,
2009,SLOE SCOBEYVILLE SLING,CLUB SODA,,SODA,214,straw.,,
2010,,,,,,,,
2011,SOLERA SIDECAR,HINE H COGNAC,,BRANDY (GRAPE),215,"Shake all the ingredients with ice, then strain into",JOAQUÍN SIMÓ 2009,
2012,SOLERA SIDECAR,EAST INDIA SOLERA SHERRY,,SHERRY,215,a coupe. No garnish.,This play on the Sidecar tastes like a dessert,
2013,SOLERA SIDECAR,GRAND MARNIER,,LIQUEUR (ORANGE),215,,"pastry: the sherry lends a nutty flavor, the",
2014,SOLERA SIDECAR,LAZZARONI AMARETTO,,LIQUEUR (ALMOND),215,,"amaro provides a biscotti note, and the cognac",
2015,SOLERA SIDECAR,LEMON JUICE,,JUICE (LEMON),215,,is fruity and floral.—JS,
2016,SOLERA SIDECAR,SIMPLE SYRUP,,SYRUP (SIMPLE),215,,,
2017,,,,,,,,
2018,STICK THE LANDING,LOUIS ROYER FORCE 53 COGNAC,,BRANDY (GRAPE),215,"Shake all the ingredients with ice, then strain into",BRAD FARRAN 2012,
2019,STICK THE LANDING,REDBREAST 12-YEAR IRISH WHISKEY,,WHISKEY (IRISH),215,a coupe. No garnish.,,
2020,STICK THE LANDING,MASSENEZ CRÈME DE PÊCHE PEACH LIQUEUR,,LIQUEUR (PEACH),215,,,
2021,STICK THE LANDING,LEMON JUICE,,JUICE (LEMON),215,,,
2022,STICK THE LANDING,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),215,,,
2023,STICK THE LANDING,ANGOSTURA BITTERS,,BITTERS (AROMATIC),215,,,
2024,,,,,,,,
2025,BRANDY STIRRED,,,,,,,
2026,,,,,,,,
2027,BLACK MAGIC,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,216,Rinse a coupe with absinthe and dump. Stir the,THOMAS WAUGH 2009,
2028,BLACK MAGIC,HINE H COGNAC,,BRANDY (GRAPE),216,"remaining ingredients over ice, then strain into the",This drink isn’t as harsh as the recipe makes it,
2029,BLACK MAGIC,ANGOSTURA 5-YEAR RUM,,RUM (ENGLISH),216,coupe. No garnish.,look. The minute amounts of absinthe and,
2030,BLACK MAGIC,MARIE BRIZARD WHITE CRÈME DE MENTHE,,LIQUEUR (CRÈME DE MENTHE),216,,Fernet add a light herbaceous note to the duo,
2031,BLACK MAGIC,FERNET-BRANCA,,AMARO (FERNET),216,,of brandy and crème de menthe in the classic,
2032,BLACK MAGIC,SIMPLE SYRUP,,SYRUP (SIMPLE),216,,Stinger cocktail.—TW,
2033,,,,,,,,
2034,,,,,,,,
2035,BLACK MARKET BRANDY,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),216,GARNISH: 3 BRANDIED CHERRIES ON A,JOAQUÍN SIMÓ 2008,
2036,BLACK MARKET BRANDY,HINE H COGNAC,,BRANDY (GRAPE),216,COCKTAIL PICK,Vermouth infused with Market Spice,
2037,BLACK MARKET BRANDY,CINNAMON ORANGE TEA–INFUSED SWEET VERMOUTH,INFUSION,VERMOUTH (SWEET),216,"Stir all the ingredients over ice, then strain into a",Cinnamon-Orange Tea has become one of D&C’s,
2038,BLACK MARKET BRANDY,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),216,coupe. Garnish with the cherries.,signature ingredients—everyone loves playing,
2039,BLACK MARKET BRANDY,ANGOSTURA BITTERS,,BITTERS (AROMATIC),216,,with it. This is my brandy version of Brian’s,
2040,,,,,,,Black Market Manhattan.—JS,
2041,,,,,,,,
2042,,,,,,,,
2043,CASTLE OF CóRDOBA,BUSNEL VSOP CALVADOS,,BRANDY (APPLE),216,GARNISH: 1 APPLE SLICE,JOAQUÍN SIMÓ 2009,
2044,CASTLE OF CóRDOBA,PIERRE FERRAND AMBRE COGNAC,,BRANDY (GRAPE),216,"Stir all the ingredients over ice, then strain into a",,
2045,CASTLE OF CóRDOBA,ALVEAR FESTIVAL PALE CREAM SHERRY,,SHERRY (PALE CREAM),216,coupe. Garnish with the apple slice.,,
2046,CASTLE OF CóRDOBA,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),216,,,
2047,,,,,,,,
2048,JARNAC SHRUB,HINE H COGNAC,,BRANDY (GRAPE),216,GARNISH: 3 BRANDIED CHERRIES ON A,TOBY CECCHINI 2009,
2049,JARNAC SHRUB,CARPANO ANTICA FORMULA VERMOUTH,,VERMOUTH (SWEET),216,COCKTAIL PICK,,
2050,JARNAC SHRUB,TOBY’S SOUR CHERRY SHRUB,,SHRUB (SOUR CHERRY),216,"Stir all the ingredients over ice, then strain into a",,
2051,JARNAC SHRUB,HOUSE ORANGE BITTERS,,BITTERS (ORANGE),216,coupe. Garnish with the cherries.,,
2052,,,,,,,,
2053,LEGEND,PIERRE FERRAND 1840 COGNAC,,BRANDY (GRAPE),217,"Stir all the ingredients over ice, then strain into a",JILLIAN VOSE 2012,
2054,LEGEND,APPLETON ESTATE V/X RUM,,RUM (JAMAICAN),217,coupe. No garnish.,,
2055,LEGEND,LUSTAU AMONTILLADO SHERRY,,SHERRY (AMONTILLADO),217,,,
2056,LEGEND,AMARO NONINO,,AMARO (MILD),217,,,
2057,LEGEND,DEMERARA SYRUP,,SYRUP (DEMERARA),217,,,
2058,LEGEND,BITTER TRUTH AROMATIC BITTERS,,BITTERS (AROMATIC),217,,,
2059,LEGEND,ANGOSTURA BITTERS,,BITTERS (AROMATIC),217,,,
2060,,,,,,,,
2061,LES VERTS MONTS,TARIQUET VS CLASSIQUE BAS-ARMAGNAC,,BRANDY (GRAPE),217,GARNISH: 1 FUJI APPLE SLICE,JILLIAN VOSE 2013,
2062,LES VERTS MONTS,GUILLON-PAINTURAUD COGNAC GRANDE CHAMPAGNE VSOP,,BRANDY (GRAPE),217,Stir all the ingredients (except the lemon twist),This drink showcases the many ways we use,
2063,LES VERTS MONTS,BUSNEL VSOP CALVADOS,,BRANDY (APPLE),217,"over ice, then strain into a Nick & Nora glass.","grape-based ingredients behind the bar,",
2064,LES VERTS MONTS,DOLIN BLANC VERMOUTH,,VERMOUTH (BLANC),217,Squeeze the lemon twist over the drink and,combining the best products from France and,
2065,LES VERTS MONTS,ALVEAR FESTIVAL PALE CREAM SHERRY,,SHERRY (PALE CREAM),217,discard. Garnish with the apple slice.,Spain.—JV,
2066,LES VERTS MONTS,MAPLE SYRUP,,SYRUP (MAPLE),217,,,
2067,LES VERTS MONTS,ANGOSTURA BITTERS,,BITTERS (AROMATIC),217,,,
2068,LES VERTS MONTS,LEMON TWIST,,TWIST (LEMON),217,,,
2069,,,,,,,,
2070,LILYWHACKER,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),218,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2008,
2071,LILYWHACKER,CARPANO ANTICA FORMULA VERMOUTH,,VERMOUTH (SWEET),218,coupe. No garnish.,,
2072,LILYWHACKER,COINTREAU,,LIQUEUR (ORANGE),218,,,
2073,LILYWHACKER,BITTERMENS XOCOLATL MOLE BITTERS,,BITTERS (CHOCOLATE),218,,,
2074,,,,,,,,
2075,LITTLE SPARROW,BUSNEL VSOP CALVADOS,,BRANDY (APPLE),218,GARNISH: 1 LEMON TWIST,BRIAN MILLER 2008,
2076,LITTLE SPARROW,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),218,"Stir all the ingredients over ice, then strain into a",I didn’t think this drink would be as popular as,
2077,LITTLE SPARROW,CARPANO ANTICA FORMULA VERMOUTH,,VERMOUTH (SWEET),218,coupe. Garnish with the lemon twist.,"it is, but when St-Germain is involved, you",
2078,LITTLE SPARROW,ST-GERMAIN,,LIQUEUR (ELDERFLOWER),218,,never know. I cut the calvados with a bit of,
2079,LITTLE SPARROW,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),218,,Laird’s because otherwise it would taste too,
2080,,,,,,,sweet; Laird’s is good for drying drinks,
2081,,,,,,,out.—BM,
2082,,,,,,,,
2083,,,,,,,,
2084,MARTICA,HINE H COGNAC,,BRANDY (GRAPE),218,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2007,
